Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,City,Product ID,Sales,Quantity,Discount,Profit,Devolucion
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Susan MacKendrick,Newark,FUR-FU-10001876,51.967999999999996,2,0.2,10.393599999999998,0
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Susan MacKendrick,Newark,TEC-AC-10002637,431.97600000000006,3,0.2,-75.59580000000004,0
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Susan MacKendrick,Newark,TEC-MA-10003589,224.93700000000004,3,0.7,-164.9538,0
CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,Susan MacKendrick,Newark,OFF-LA-10000081,6.0,2,0.2,2.0999999999999996,0
CA-2015-161242,2015-06-01,2015-06-08,Standard Class,CG-12040,Catherine Glotzbach,Los Angeles,OFF-PA-10001838,11.76,2,0.0,5.7623999999999995,0
CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,Trudy Glocke,Tampa,FUR-CH-10002965,1125.4879999999998,7,0.2,98.48020000000008,0
CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,Trudy Glocke,Tampa,OFF-BI-10001636,12.645000000000001,5,0.7,-10.116,0
CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,Trudy Glocke,Tampa,OFF-AR-10004027,4.032,2,0.2,1.0584000000000002,0
CA-2017-104388,2017-07-05,2017-07-07,First Class,DK-12835,Damala Kotsonis,Fremont,TEC-PH-10002293,79.96,4,0.0,22.388800000000003,0
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Maria Bertelson,Columbus,OFF-BI-10003196,6.732000000000002,6,0.7,-4.487999999999998,0
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Maria Bertelson,Columbus,OFF-ST-10001172,33.568000000000005,2,0.2,1.6783999999999981,0
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Maria Bertelson,Columbus,OFF-EN-10003068,15.840000000000002,2,0.2,5.543999999999999,0
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Maria Bertelson,Columbus,OFF-LA-10003510,24.424000000000003,1,0.2,7.9378,0
CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,Maria Bertelson,Columbus,OFF-AR-10003504,17.12,5,0.2,1.9259999999999975,0
CA-2015-148495,2015-08-13,2015-08-13,Same Day,SF-20065,Sandra Flanagan,Pomona,FUR-FU-10001889,31.56,3,0.0,10.4148,0
CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Pamela Stobb,San Antonio,FUR-CH-10000863,105.68599999999999,1,0.3,-28.6862,0
CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Pamela Stobb,San Antonio,TEC-MA-10004679,399.53999999999996,2,0.4,-79.90800000000002,0
CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,Pamela Stobb,San Antonio,FUR-CH-10004754,104.93,5,0.3,-4.497,0
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,New York City,TEC-PH-10004586,1079.85,3,0.0,323.9549999999999,0
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,New York City,OFF-ST-10001370,70.98,1,0.0,3.5489999999999924,0
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,New York City,OFF-AR-10001988,29.950000000000003,5,0.0,8.6855,0
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,New York City,FUR-CH-10003298,589.41,5,0.1,-6.549000000000049,0
CA-2016-107475,2016-06-07,2016-06-11,Standard Class,RS-19870,Roy Skaria,Philadelphia,OFF-FA-10002988,9.648,6,0.2,3.4974,0
CA-2017-116127,2017-06-25,2017-06-27,Second Class,SB-20185,Sarah Brown,New York City,FUR-BO-10002213,400.78400000000005,1,0.2,-5.009800000000027,0
CA-2017-132584,2017-08-26,2017-08-27,First Class,HJ-14875,Heather Jas,Detroit,OFF-ST-10000344,53.72,4,0.0,13.967199999999998,0
CA-2016-160598,2016-08-26,2016-08-28,First Class,SV-20815,Stuart Van,Miami,OFF-PA-10002319,31.008,1,0.2,11.240400000000001,0
CA-2016-108630,2016-11-18,2016-11-18,Same Day,BE-11410,Bobby Elias,Concord,OFF-BI-10002437,61.120000000000005,5,0.2,22.156,0
US-2017-129203,2017-04-17,2017-04-22,Standard Class,BM-11575,Brendan Murry,Chicago,OFF-ST-10001418,195.136,4,0.2,-43.9056,0
CA-2017-110940,2017-07-23,2017-07-28,Standard Class,AZ-10750,Annie Zypern,Wheeling,OFF-AR-10000380,121.536,4,0.2,15.191999999999979,0
CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,Harold Dahlen,Chicago,OFF-PA-10003036,17.472,3,0.2,5.678399999999998,0
CA-2014-119172,2014-05-11,2014-05-15,Standard Class,HD-14785,Harold Dahlen,Chicago,OFF-BI-10002026,104.57999999999998,9,0.8,-172.55700000000007,0
US-2016-105452,2016-07-28,2016-08-01,Standard Class,BF-11005,Barry Franz,Pasadena,FUR-FU-10003691,24.700000000000003,5,0.6,-9.879999999999995,0
US-2016-105452,2016-07-28,2016-08-01,Standard Class,BF-11005,Barry Franz,Pasadena,FUR-FU-10003806,302.72,5,0.6,-378.4000000000001,0
CA-2017-108931,2017-09-14,2017-09-19,Standard Class,HZ-14950,Henia Zydlo,New York City,OFF-PA-10002741,8.56,2,0.0,3.8519999999999994,1
CA-2017-108931,2017-09-14,2017-09-19,Standard Class,HZ-14950,Henia Zydlo,New York City,OFF-PA-10003845,11.56,2,0.0,5.6644000000000005,1
CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,Keith Dawkins,San Jose,OFF-AP-10001492,25.86,3,0.0,6.7236,0
CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,Keith Dawkins,San Jose,OFF-BI-10004318,276.78400000000005,2,0.2,89.95479999999999,0
CA-2017-104619,2017-01-24,2017-01-29,Standard Class,KD-16495,Keith Dawkins,San Jose,TEC-PH-10000193,110.352,3,0.2,8.276399999999995,0
CA-2015-149517,2015-09-19,2015-09-23,Standard Class,FC-14245,Frank Carlisle,Sacramento,FUR-FU-10003464,60.84,3,0.0,19.468799999999998,0
CA-2015-116841,2015-04-14,2015-04-18,Standard Class,TP-21130,Theone Pippenger,Springfield,OFF-AP-10002403,35.208,1,0.2,2.640599999999999,0
CA-2017-107797,2017-05-08,2017-05-11,Second Class,EB-13705,Ed Braxton,Mansfield,OFF-PA-10003848,41.47200000000001,8,0.2,14.5152,0
CA-2016-117604,2016-09-04,2016-09-09,Standard Class,JP-15520,Jeremy Pistek,Jonesboro,OFF-PA-10001357,239.5,5,0.0,114.95999999999998,0
CA-2014-130155,2014-05-19,2014-05-22,First Class,TD-20995,Tamara Dahlen,Virginia Beach,OFF-SU-10004737,34.2,5,0.0,9.234,0
CA-2016-129861,2016-06-17,2016-06-23,Standard Class,DM-13345,Denise Monton,Rochester,FUR-TA-10003715,376.866,3,0.4,-213.55740000000006,0
CA-2015-138625,2015-11-02,2015-11-05,First Class,EG-13900,Emily Grady,Chesapeake,OFF-AP-10003099,197.72,4,0.0,55.36160000000001,0
US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Henry Goldwyn,Lancaster,TEC-AC-10002323,70.72000000000001,4,0.2,-6.187999999999999,0
US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,Henry Goldwyn,Lancaster,OFF-ST-10002344,194.35200000000003,3,0.2,-43.72919999999999,0
CA-2017-117128,2017-12-05,2017-12-08,Second Class,BF-11080,Bart Folk,New York City,OFF-PA-10000007,21.6,6,0.0,9.936,0
CA-2017-117128,2017-12-05,2017-12-08,Second Class,BF-11080,Bart Folk,New York City,OFF-LA-10000248,11.07,3,0.0,5.2029,0
CA-2016-130638,2016-05-16,2016-05-19,Second Class,SC-20095,Sanjit Chand,Los Angeles,FUR-FU-10002116,282.84,4,0.0,19.79879999999997,1
CA-2016-130638,2016-05-16,2016-05-19,Second Class,SC-20095,Sanjit Chand,Los Angeles,OFF-LA-10002195,27.72,9,0.0,13.3056,1
CA-2017-144365,2017-10-24,2017-10-30,Standard Class,CS-11950,Carlos Soltero,Jackson,OFF-FA-10000735,11.68,4,0.0,5.255999999999999,0
CA-2016-110086,2016-09-18,2016-09-22,Standard Class,BD-11320,Bill Donatelli,Woodland,TEC-PH-10001299,239.98400000000004,2,0.2,23.998400000000004,0
CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,Mary Zewe,Seattle,OFF-AP-10002892,22.98,1,0.0,6.893999999999998,0
CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,Mary Zewe,Seattle,TEC-AC-10002718,102.13,7,0.0,15.319499999999996,0
CA-2014-128524,2014-11-11,2014-11-13,First Class,MZ-17515,Mary Zewe,Seattle,OFF-BI-10003527,2033.584,2,0.2,762.594,0
CA-2016-140256,2016-08-22,2016-08-29,Standard Class,PW-19030,Pauline Webber,Los Angeles,OFF-AR-10002255,5.76,2,0.0,1.6703999999999999,0
CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,Bill Stewart,Bowling Green,TEC-CO-10002095,899.982,3,0.4,74.99849999999992,0
CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,Bill Stewart,Bowling Green,OFF-AR-10004022,86.352,3,0.2,5.396999999999991,0
CA-2017-160633,2017-11-16,2017-11-21,Standard Class,BS-11380,Bill Stewart,Bowling Green,TEC-AC-10002335,139.96000000000004,5,0.2,-1.7495000000000118,0
CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,Dianna Arnett,Lancaster,OFF-AP-10001634,16.704,6,0.2,1.2527999999999988,0
CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,Dianna Arnett,Lancaster,TEC-AC-10002370,3.152,2,0.2,0.47279999999999966,0
CA-2014-115133,2014-09-26,2014-09-30,Standard Class,DA-13450,Dianna Arnett,Lancaster,OFF-PA-10000174,32.896,4,0.2,11.102399999999996,0
CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Max Engle,Dallas,OFF-AP-10000240,21.391999999999992,2,0.8,-54.54960000000001,0
CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Max Engle,Dallas,FUR-TA-10002855,307.314,3,0.3,-39.51180000000004,0
CA-2017-137449,2017-06-29,2017-06-30,First Class,ME-17725,Max Engle,Dallas,FUR-BO-10000780,409.9992,3,0.32,-96.47039999999996,0
CA-2017-103520,2017-09-23,2017-09-25,First Class,MH-17785,Maya Herman,Lubbock,OFF-PA-10001846,9.248000000000001,2,0.2,3.3524000000000003,0
CA-2014-139283,2014-11-23,2014-11-27,Standard Class,BT-11440,Bobby Trafton,Detroit,OFF-BI-10002049,14.669999999999998,3,0.0,6.748199999999999,0
CA-2014-118192,2014-01-13,2014-01-18,Standard Class,MM-17920,Michael Moore,Newark,OFF-PA-10002947,37.408,7,0.2,13.0928,0
CA-2014-118192,2014-01-13,2014-01-18,Standard Class,MM-17920,Michael Moore,Newark,OFF-BI-10003476,3.4380000000000006,2,0.7,-2.5212000000000003,0
CA-2016-168844,2016-05-31,2016-06-06,Standard Class,NM-18520,Neoma Murray,New York City,OFF-BI-10002609,7.151999999999999,3,0.2,2.3243999999999994,0
CA-2016-168844,2016-05-31,2016-06-06,Standard Class,NM-18520,Neoma Murray,New York City,TEC-PH-10003215,179.7,6,0.0,88.053,0
CA-2017-154809,2017-02-13,2017-02-17,Standard Class,MH-17455,Mark Hamilton,Minneapolis,OFF-AP-10004785,90.64,8,0.0,38.97520000000001,0
CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,Toby Carlisle,Everett,TEC-AC-10000865,177.0,3,0.0,30.089999999999982,0
CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,Toby Carlisle,Everett,OFF-ST-10000615,79.45,7,0.0,22.246000000000006,0
CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,Toby Carlisle,Everett,FUR-CH-10000749,1628.82,9,0.0,260.61120000000017,0
CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,Maya Herman,Seattle,FUR-FU-10003553,137.54,2,0.0,55.016000000000005,0
CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,Maya Herman,Seattle,FUR-TA-10003008,730.2,4,0.0,94.92600000000004,0
US-2017-125808,2017-11-12,2017-11-15,Second Class,EP-13915,Emily Phan,Los Angeles,OFF-PA-10001846,11.56,2,0.0,5.6644000000000005,0
CA-2015-116638,2015-01-28,2015-01-31,Second Class,JH-15985,Joseph Holt,Concord,FUR-TA-10000198,4297.644,13,0.4,-1862.3124000000003,0
CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Seattle,OFF-AR-10000390,20.65,5,0.0,9.498999999999999,0
CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Seattle,OFF-ST-10000934,204.89999999999998,5,0.0,0.0,0
CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Seattle,FUR-CH-10002780,436.70400000000006,6,0.2,21.835199999999986,0
CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Seattle,FUR-CH-10004495,481.56800000000004,2,0.2,54.17639999999993,0
US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Frank Olsen,Glendale,TEC-AC-10002006,89.54400000000001,7,0.2,12.312299999999993,0
US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Frank Olsen,Glendale,OFF-ST-10002485,35.168,2,0.2,-8.352400000000001,0
US-2017-107979,2017-06-08,2017-06-13,Standard Class,FO-14305,Frank Olsen,Glendale,OFF-BI-10000778,72.58800000000001,2,0.7,-48.39199999999998,0
CA-2014-150518,2014-11-19,2014-11-24,Standard Class,MW-18220,Mitch Webber,Coon Rapids,OFF-ST-10000877,221.16,4,0.0,57.501599999999996,0
CA-2014-150518,2014-11-19,2014-11-24,Standard Class,MW-18220,Mitch Webber,Coon Rapids,TEC-PH-10002103,281.96999999999997,3,0.0,78.9516,0
CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Maribeth Schnelling,Los Angeles,FUR-BO-10002213,3406.664,8,0.15,160.31359999999984,0
CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Maribeth Schnelling,Los Angeles,OFF-AR-10004269,37.17,9,0.0,10.4076,0
CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Maribeth Schnelling,Los Angeles,OFF-AP-10000055,64.96,2,0.0,19.487999999999992,0
CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,Maribeth Schnelling,Los Angeles,FUR-FU-10002937,595.38,6,0.0,297.69,0
CA-2017-161893,2017-01-23,2017-01-27,Standard Class,HP-14815,Harold Pawlan,Tucson,TEC-AC-10001874,95.98400000000001,2,0.2,11.997999999999998,0
CA-2017-161893,2017-01-23,2017-01-27,Standard Class,HP-14815,Harold Pawlan,Tucson,OFF-BI-10004506,4.938000000000001,2,0.7,-3.6212,0
CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Adam Shillingsburg,New York City,FUR-FU-10001876,97.44,3,0.0,35.078399999999995,0
CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Adam Shillingsburg,New York City,OFF-BI-10003355,3.9840000000000004,1,0.2,1.3944,0
CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Adam Shillingsburg,New York City,OFF-AR-10003876,13.04,4,0.0,5.7376000000000005,0
CA-2014-156160,2014-09-22,2014-09-29,Standard Class,AS-10090,Adam Shillingsburg,New York City,FUR-CH-10004983,579.528,4,0.1,83.70959999999997,0
CA-2014-100860,2014-03-26,2014-03-30,Second Class,CS-12505,Cindy Stewart,Pomona,OFF-LA-10001982,18.75,5,0.0,9.0,0
CA-2016-160717,2016-06-06,2016-06-11,Standard Class,ME-17320,Maria Etezadi,Santa Barbara,TEC-PH-10001459,3023.9280000000003,9,0.2,226.79460000000006,0
CA-2016-160717,2016-06-06,2016-06-11,Standard Class,ME-17320,Maria Etezadi,Santa Barbara,TEC-AC-10002134,26.96,2,0.0,3.7744,0
CA-2016-160717,2016-06-06,2016-06-11,Standard Class,ME-17320,Maria Etezadi,Santa Barbara,TEC-PH-10001760,477.6,3,0.2,161.19000000000003,0
CA-2017-132619,2017-08-31,2017-09-05,Standard Class,MS-17770,Maxwell Schwartz,San Francisco,OFF-ST-10001511,193.95000000000002,3,0.0,9.697499999999984,0
US-2015-120957,2015-12-07,2015-12-07,Same Day,KH-16690,Kristen Hastings,Riverside,OFF-PA-10003953,12.96,2,0.0,6.2208000000000006,0
CA-2017-157448,2017-11-16,2017-11-20,Standard Class,LC-16885,Lena Creighton,Los Angeles,FUR-FU-10003268,119.94,3,0.0,23.987999999999996,0
CA-2017-157448,2017-11-16,2017-11-20,Standard Class,LC-16885,Lena Creighton,Los Angeles,FUR-FU-10001847,12.419999999999998,3,0.0,4.4712,0
CA-2016-126270,2016-04-23,2016-04-27,Standard Class,AF-10870,Art Ferguson,San Clemente,OFF-BI-10002764,18.088,7,0.2,6.556900000000001,0
CA-2016-126270,2016-04-23,2016-04-27,Standard Class,AF-10870,Art Ferguson,San Clemente,OFF-EN-10004386,71.97,3,0.0,35.985,0
CA-2017-145275,2017-04-02,2017-04-06,Standard Class,AH-10465,Amy Hunt,Decatur,OFF-LA-10001569,14.940000000000001,3,0.0,6.8724,0
CA-2015-133396,2015-08-13,2015-08-15,First Class,GK-14620,Grace Kelly,Greensboro,OFF-AR-10001446,64.68,7,0.2,8.084999999999997,0
US-2017-140312,2017-11-13,2017-11-19,Standard Class,KL-16645,Ken Lonsdale,Dublin,TEC-PH-10003442,22.0,5,0.2,1.375,0
CA-2016-114867,2016-12-23,2016-12-28,Standard Class,FM-14290,Frank Merwin,Philadelphia,OFF-PA-10000477,7.968000000000001,2,0.2,2.6892000000000005,0
CA-2016-114867,2016-12-23,2016-12-28,Standard Class,FM-14290,Frank Merwin,Philadelphia,TEC-PH-10002645,1499.9699999999998,5,0.4,-374.99250000000006,0
US-2014-164644,2014-07-22,2014-07-24,Second Class,JL-15850,John Lucas,Houston,OFF-ST-10003123,26.632,1,0.2,1.331599999999999,0
CA-2016-137393,2016-05-06,2016-05-10,Standard Class,GM-14500,Gene McClure,Bakersfield,FUR-FU-10001617,41.6,4,0.0,14.143999999999998,0
US-2014-120175,2014-11-28,2014-12-03,Standard Class,MC-17635,Matthew Clasen,Richmond,OFF-EN-10003862,64.02,6,0.0,29.449199999999998,0
CA-2016-144785,2016-04-18,2016-04-23,Standard Class,CS-12490,Cindy Schnelling,New York City,OFF-AR-10001573,6.99,3,0.0,2.027099999999999,0
CA-2016-144785,2016-04-18,2016-04-23,Standard Class,CS-12490,Cindy Schnelling,New York City,OFF-SU-10004290,6.84,1,0.0,1.8468,0
CA-2015-130113,2015-12-27,2015-12-31,Standard Class,AH-10030,Aaron Hawkins,San Francisco,OFF-ST-10000046,323.1,2,0.0,61.38900000000001,0
CA-2015-130113,2015-12-27,2015-12-31,Standard Class,AH-10030,Aaron Hawkins,San Francisco,TEC-PH-10003505,668.16,9,0.2,75.16799999999992,0
CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Emily Phan,San Francisco,OFF-LA-10004559,8.64,3,0.0,4.2336,0
CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Emily Phan,San Francisco,OFF-PA-10003172,38.88,6,0.0,18.6624,0
CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Emily Phan,San Francisco,FUR-FU-10001473,201.04,8,0.0,54.2808,0
CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Emily Phan,San Francisco,OFF-PA-10000232,12.96,2,0.0,6.3504000000000005,0
CA-2017-118668,2017-01-02,2017-01-04,Second Class,FW-14395,Fred Wasserman,Los Angeles,TEC-AC-10000682,16.59,1,0.0,5.8065,0
CA-2017-116498,2017-05-30,2017-06-03,Standard Class,KA-16525,Kelly Andreada,San Diego,OFF-AR-10003405,35.099999999999994,6,0.0,10.178999999999997,0
US-2017-130603,2017-09-30,2017-10-06,Standard Class,SC-20050,Sample Company A,Arlington,OFF-BI-10000301,11.645999999999997,9,0.8,-17.469000000000005,0
US-2017-135986,2017-06-20,2017-06-27,Standard Class,PG-18895,Paul Gonzalez,Richmond,OFF-PA-10001534,32.400000000000006,5,0.0,15.552000000000001,0
US-2017-135986,2017-06-20,2017-06-27,Standard Class,PG-18895,Paul Gonzalez,Richmond,TEC-PH-10003691,503.96,4,0.0,125.99000000000001,0
CA-2017-140536,2017-04-04,2017-04-05,First Class,TA-21385,Tom Ashbrook,New York City,OFF-AR-10001545,7.04,4,0.0,2.0416,0
CA-2015-130183,2015-11-13,2015-11-17,Standard Class,PO-18850,Patrick O'Brill,Houston,FUR-BO-10001811,613.9992,3,0.32,-18.058800000000076,0
CA-2015-107902,2015-08-28,2015-09-02,Standard Class,SM-20950,Suzanne McNair,Fairfield,OFF-ST-10001837,470.35999999999996,11,0.0,122.2936,0
CA-2017-130148,2017-09-24,2017-09-28,Second Class,NK-18490,Neil Knudson,San Francisco,OFF-PA-10000551,31.08,6,0.0,15.229199999999999,0
CA-2017-130148,2017-09-24,2017-09-28,Second Class,NK-18490,Neil Knudson,San Francisco,OFF-SU-10001574,7.3,2,0.0,2.1899999999999995,0
US-2016-151260,2016-12-11,2016-12-14,First Class,SC-20695,Steve Chapman,Springfield,OFF-AP-10002892,73.536,4,0.2,9.191999999999993,0
CA-2014-144281,2014-06-10,2014-06-15,Second Class,HK-14890,Heather Kirkland,Detroit,OFF-LA-10003930,491.55,5,0.0,240.8595,0
CA-2016-122511,2016-03-11,2016-03-11,Same Day,BT-11485,Brad Thomas,Philadelphia,FUR-FU-10001037,30.336000000000002,4,0.2,9.48,0
CA-2017-154116,2017-12-15,2017-12-19,Standard Class,KM-16660,Khloe Miller,Inglewood,OFF-PA-10004569,22.830000000000002,3,0.0,10.7301,0
CA-2017-154116,2017-12-15,2017-12-19,Standard Class,KM-16660,Khloe Miller,Inglewood,OFF-AP-10000027,54.32,4,0.0,16.296,0
CA-2017-154116,2017-12-15,2017-12-19,Standard Class,KM-16660,Khloe Miller,Inglewood,TEC-PH-10000675,196.776,3,0.2,14.758199999999995,0
CA-2016-105291,2016-10-30,2016-11-04,Standard Class,SP-20920,Susan Pistek,San Luis Obispo,OFF-FA-10003059,3.62,2,0.0,1.1945999999999999,1
CA-2017-147032,2017-07-31,2017-08-04,Standard Class,LB-16795,Laurel Beltran,Wilmington,OFF-PA-10003256,11.54,1,0.0,5.539199999999999,0
CA-2017-147032,2017-07-31,2017-08-04,Standard Class,LB-16795,Laurel Beltran,Wilmington,OFF-BI-10003656,849.95,5,0.0,390.977,0
CA-2017-147032,2017-07-31,2017-08-04,Standard Class,LB-16795,Laurel Beltran,Wilmington,OFF-BI-10002897,11.01,3,0.0,5.3949,0
CA-2017-125990,2017-10-19,2017-10-23,Standard Class,JS-16030,Joy Smith,San Francisco,OFF-BI-10004826,39.62400000000001,3,0.2,13.868400000000001,0
CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Los Angeles,FUR-CH-10004626,242.13600000000002,3,0.2,12.106799999999993,1
CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Los Angeles,OFF-AR-10000390,12.39,3,0.0,5.6994,1
CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Los Angeles,FUR-FU-10003731,19.96,2,0.0,5.588800000000001,1
CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Los Angeles,OFF-ST-10002743,340.92,3,0.0,3.4091999999999842,1
CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Philadelphia,FUR-FU-10001468,273.568,2,0.2,-34.196000000000026,0
CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Philadelphia,OFF-BI-10003684,13.194,2,0.7,-8.795999999999996,0
CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Philadelphia,OFF-ST-10003716,1080.096,6,0.2,-94.5084,0
CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Philadelphia,TEC-AC-10001101,51.56,5,0.2,-6.445000000000002,0
CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Philadelphia,TEC-AC-10004864,58.416,2,0.2,16.794600000000003,0
CA-2016-116379,2016-11-07,2016-11-12,Standard Class,LD-17005,Lisa DeCherney,San Francisco,OFF-BI-10001543,57.584,2,0.2,20.154400000000003,0
US-2016-144477,2016-08-12,2016-08-14,Second Class,DB-13270,Deborah Brumfield,Philadelphia,OFF-AR-10000914,37.312000000000005,4,0.2,2.7984000000000027,0
CA-2016-108210,2016-05-30,2016-05-31,Same Day,AT-10735,Annie Thurman,Houston,TEC-PH-10002293,79.96,5,0.2,7.996000000000006,0
CA-2016-108210,2016-05-30,2016-05-31,Same Day,AT-10735,Annie Thurman,Houston,TEC-AC-10000109,223.96,5,0.2,11.198000000000015,0
CA-2017-166835,2017-11-12,2017-11-14,Second Class,DK-13375,Dennis Kane,Lancaster,OFF-ST-10002574,221.024,2,0.2,-55.256,0
CA-2016-119641,2016-09-22,2016-09-26,Standard Class,CS-12250,Chris Selesnick,Green Bay,FUR-FU-10002445,18.96,2,0.0,7.584000000000001,0
CA-2016-105781,2016-02-16,2016-02-20,Standard Class,JF-15565,Jill Fjeld,New York City,FUR-CH-10001802,326.646,3,0.1,39.923399999999994,0
CA-2016-105781,2016-02-16,2016-02-20,Standard Class,JF-15565,Jill Fjeld,New York City,TEC-AC-10003628,89.97,3,0.0,39.58680000000001,0
CA-2014-101364,2014-12-22,2014-12-26,Standard Class,TW-21025,Tamara Willingham,New York City,OFF-BI-10003984,296.71200000000005,13,0.2,100.14029999999998,0
CA-2015-117898,2015-12-05,2015-12-11,Standard Class,TB-21250,Tim Brockman,Bloomington,OFF-EN-10004459,12.224,2,0.2,4.4312,0
CA-2017-142293,2017-09-17,2017-09-20,First Class,SC-20380,Shahid Collister,Boise,TEC-AC-10001109,89.97,3,0.0,37.787400000000005,0
CA-2017-167395,2017-12-02,2017-12-04,First Class,KM-16720,Kunst Miller,Lowell,OFF-AP-10001293,286.85999999999996,7,0.0,80.32079999999999,1
CA-2017-167395,2017-12-02,2017-12-04,First Class,KM-16720,Kunst Miller,Lowell,TEC-PH-10004977,979.95,5,0.0,284.18549999999993,1
CA-2017-167395,2017-12-02,2017-12-04,First Class,KM-16720,Kunst Miller,Lowell,OFF-SU-10001935,4.36,2,0.0,0.17439999999999944,1
CA-2014-111962,2014-09-29,2014-10-04,Standard Class,EB-14170,Evan Bailliet,Seattle,OFF-BI-10001308,10.048000000000002,2,0.2,3.139999999999999,0
CA-2014-111962,2014-09-29,2014-10-04,Standard Class,EB-14170,Evan Bailliet,Seattle,OFF-ST-10000046,807.75,5,0.0,153.47250000000003,0
CA-2017-124261,2017-11-14,2017-11-19,Standard Class,JE-15715,Joe Elijah,Los Angeles,OFF-AR-10003504,34.24,8,0.0,9.929599999999997,0
CA-2014-114321,2014-08-20,2014-08-25,Standard Class,NC-18535,Nick Crebassa,Hampton,FUR-CH-10001797,500.23999999999995,13,0.0,145.06959999999992,0
